stop_id,name
4c08e174-6890-4c5d-9eec-15686971f909,Drobnič
216a26dc-11c2-432b-b099-0d55d508b7fa,Cesta v Gorice
d8ff7b2c-baf6-4a1a-97c5-0871b823caab,Benat
1ef524bd-2bf3-4c47-add3-044374897443,Andreja Bitenca
c9b2488c-cca9-4b84-83cb-638ef545c851,Kržičeva
d83ec579-9ab5-4e30-bedd-86613c234abd,Ljubljanske brigade
ba0f81e5-dfec-49bb-8d6b-d52618338640,Gostilna Kovač
1e157c31-d34d-4c2e-91b4-8c000c88f6dd,Kardeljeva ploščad
fcfe6ac9-74b3-4c13-96b7-6041f1454813,Kamnogoriška
754e8f1f-a5ba-4281-8f31-fb3357744cd2,Cesta v Zajčjo Dobravo
fcc58ff5-bf0b-44ce-b12b-75ecc493f24d,Petrol
df973089-967d-4446-916c-260e9e8fec83,Domžale
c6c83930-96af-4cbe-93bf-072a618502a4,Šlandrova
4abe5e63-5707-4ef0-acda-ab2c52749afe,Štajerska
c969f066-aab5-466d-b4db-48e651a4a12e,Lahova pot
2388ce1f-c947-42d7-97f3-e01a7254c933,Škocjan
58cd6196-8ac4-4803-be8b-1c0d2fb52528,Kašeljska
7962e05c-ad8c-43e4-9db4-4b90f0c94596,Murgle
efecc3aa-ae68-4374-bc24-334280abcf3f,Zaboršt
53ec687a-6f0c-4bb7-b1b4-606e7dcfada9,IMP
b2cf1f2c-3c77-4a23-891f-3cdbcda92f19,Škofljica žaga
627be449-8b6a-40f4-a57c-09ccdacccb66,Novo naselje
a26d9a94-effb-45ab-a27f-74076e9e5bdd,Jurečič
9c17244c-0812-404b-b929-5cdc0591e421,Podmornica
ba2b16a8-1273-45d2-8758-47b9694df9a6,Dornig
8648bfde-9b0f-4a64-aced-fe63aa923879,Podgrad
47252dc3-dbd8-43df-898b-0a3fb27ffc93,Pod Golovcem
41c8c7eb-62ef-45d8-b5b1-221dd3c0022c,Tbilisijska
3d8122ff-0840-4811-a5ad-c4702fc70269,Pod Rožnikom
edc8bf1d-d4f1-4c5b-8112-e4fa71a02bae,I. Kobilca
af820908-f71f-4c46-82c2-e7616f9c21fb,Goričane pod gradom
b5e26d7f-8a91-4360-9811-2e8e05d27382,Bratov Babnik
cbf8e64b-fd0d-48ec-8fb1-03b298cc13b3,Savsko naselje
363e4763-df83-4814-99d2-879d448d5910,Obrtna cona
5560d06d-4058-473e-abba-099b05d7cf07,Cesta v Zajčjo Dobravo
7e0c8a32-21cb-46dc-8e50-9c4675dfa322,Javor-2
cd2cdf5f-a758-494c-8b1f-2de4ac913723,Žalna ŽP
d9df365b-7e54-4d22-b2e9-3b548d48ad59,Cesta na Vrhovce
72e6ae6e-bd4b-4946-a032-7ff9b8b41039,Tomažičeva
30e58784-86f6-4d93-8630-3cc3fc93c6f3,Brod
97627b9b-fa2e-461a-97ea-a15df7599598,Pot Rdečega križa
da623aed-094d-4c3c-9766-9f0aba0f40f6,C. dveh cesarjev
c568fe2e-477f-4af2-ad68-cb8111f361d0,Jamnikarjeva
ca575a45-9c95-4348-9245-8c75f70130b3,Benat
9b9d2948-7538-409c-9bfc-42c0b74c41a8,Zakrajškova
66eec6a2-dfde-4d98-b690-e47f200367fd,Log
4fddf4a7-ad4e-4630-a5ca-3267955db548,Ljubljanska
d4c25d68-c340-431b-a646-7680fe0cefee,Pržanec
d6ae97e7-23b5-48d6-a9fa-2a2624e9f434,Rakovnik pri Sori
dac8d2a7-89e4-4aec-948d-00db4833ce7c,Vrhovci
ad8a76cf-4386-44b3-9156-490c502e4bc4,Pod Debnim vrhom
a769d1e9-8727-4190-b56c-5cdd8a49333d,Čerinova
01bc5983-63a7-4184-9986-32e5a5320684,Preska
30cf2ed7-2cf0-4764-ab64-78206968d5ba,Ostrovrhar
7b687edb-dc47-4b68-a13e-34713cababe9,Rakovnik pri Sori
144ab380-6586-43ce-b216-2e66362b6eca,Krivec
0b6c7b97-410c-48fa-be23-430c316f9b10,Stadion Domžale
8d767444-3983-4409-bda1-d298b52c7bfe,Študa polje
61f19c68-2d5e-4d76-bdd4-28709a347b5b,Spar
824255dc-9be8-4f7b-9b69-2bd4e5a3fc27,Pohorskega bataljona
022ef61f-a226-42e8-b11d-30cf9f9a6688,Tomažičeva
8677848c-55dd-4af4-b275-3074a3ff4846,Vrhovci
30131bc3-a0f7-4cfc-9e4d-552b325c0ba7,Radna
e97befb6-5dc6-4603-ad5e-3aa96b4b2221,Rožičeva
5de84f88-3f32-4636-8c30-03cc267ecf37,Podvozna pot
de80f5fd-4572-4bb6-9e21-9860f5fa6b24,Ihan Termit
a1795ee0-9147-4a5c-bb11-f60a809f690e,Ihan Emona
56dbd8ff-6ec8-4186-b46c-f74ddb5a304a,Tacenski most
a8a92762-af25-42a7-98dd-9846f8b33e09,Luče Na Šoli
eba0daca-3696-4f72-a1dd-5f7b5fd02a63,V. Mlačevo ŽP
15bb8af1-183e-4ec8-81f7-1fc6e81beb30,Ostrovrhar
acd87210-4e04-49b4-884b-1fe11c453bf4,Kožljevec
bea9f247-4e88-4d7c-9387-8cd9342acb8c,Sora OŠ
6340ea93-391e-45b9-94b0-56d1d7c87e20,Sora
b698a890-05b8-40f6-a3a6-4f4c0a820f97,Kongo
0a4b6359-22f0-4caa-b4a8-f4edb97a0825,Pot Rdečega križa
5b2cb528-ba33-461a-aee5-54e2ed8c3758,Perovo
524d67dd-fbb0-4f6a-9199-f095123044ab,Kamna Gorica
53806659-b339-4e68-af4a-4325c16b6026,Iška vas šola
ccccee29-6fc7-4a86-b492-7f36a8e817db,M. St. vas
7ba233b7-a50a-497d-8135-dd8dabf93ff5,Goropečnikova
43e01b7e-be2c-4282-be1b-9f628ca67327,Jamnikarjeva
e1e80207-5c23-47c0-a63a-121003b22807,Sp. Pirniče
111b2cdc-67ca-47bc-a8eb-8a4c6a0674d9,Tabor
e90a68ac-02be-418f-8937-b9f1906274f2,Plešivica pri Žalni
363564a6-9938-4bf5-8928-1cd191e9c2ef,Videm pri Ljubljani
cf22c7c2-776f-4bd7-ae1a-dc4f25983c19,Študa polje
52c437c8-73ae-4db5-ac31-8e7cf5104826,V. Loka pri Viš. G.
7d003bd3-5fae-4076-b952-9f734651720f,Prelog Mngan
0b9c5011-4f2d-4753-914f-500532b0dbeb,Lobček
